 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          7             0       11.515283   -2.437150   -4.057416
    2          6             0       10.817462   -1.911896   -3.301331
    3          6             0        9.949619   -1.311437   -2.396293
    4          6             0        8.575549   -1.500052   -2.508909
    5          6             0        7.674544   -0.887453   -1.660556
    6          7             0        6.306720   -1.105051   -1.824929
    7          6             0        5.705438   -2.357117   -1.796564
    8          6             0        6.284435   -3.616492   -1.821727
    9          6             0        5.448701   -4.715898   -1.729008
   10          6             0        4.069785   -4.570944   -1.605501
   11          6             0        3.488830   -3.317248   -1.549655
   12          6             0        4.307775   -2.201677   -1.638282
   13          6             0        4.058592   -0.789744   -1.558994
   14          6             0        2.931976   -0.039924   -1.292304
   15          6             0        3.033822    1.351149   -1.226276
   16          6             0        1.882344    2.148279   -0.805594
   17          6             0        1.670174    3.446524   -1.266225
   18          6             0        0.568261    4.179665   -0.866188
   19          6             0       -0.368841    3.644668    0.007962
   20          6             0       -1.648055    4.348570    0.436287
   21          6             0       -2.788385    3.479788   -0.081977
   22          6             0       -3.958346    3.206800    0.613185
   23          6             0       -4.963582    2.433521    0.057352
   24          6             0       -4.815985    1.903361   -1.217705
   25          7             0       -5.812975    1.111711   -1.803311
   26          6             0       -5.578764   -0.062917   -2.489660
   27          6             0       -4.425503   -0.832727   -2.546555
   28          6             0       -4.457700   -1.982552   -3.311822
   29          6             0       -5.605559   -2.364878   -4.000788
   30          6             0       -6.766879   -1.622134   -3.915657
   31          6             0       -6.762147   -0.467625   -3.146476
   32          6             0       -7.759159    0.516541   -2.827208
   33          6             0       -9.092629    0.669769   -3.176422
   34          6             0       -9.779007    1.770737   -2.701554
   35          6             0       -9.146365    2.718185   -1.901316
   36          6             0       -7.818291    2.588490   -1.542183
   37          6             0       -7.130818    1.473446   -1.997155
   38          6             0       -3.653662    2.181852   -1.932436
   39          6             0       -2.665982    2.960259   -1.370742
   40          6             0       -1.607260    4.513949    1.977914
   41          6             0       -2.009532    5.910125    2.456314
   42          6             0       -3.270226    6.410377    1.760594
   43          6             0       -3.097939    6.422460    0.232608
   44          6             0       -1.807082    5.734500   -0.212163
   45          6             0       -0.144333    2.355159    0.489985
   46          6             0        0.953635    1.623081    0.098789
   47          6             0        4.257527    1.963277   -1.551933
   48          6             0        5.393967    1.231464   -1.816533
   49          6             0        5.316278   -0.154444   -1.723895
   50          6             0        8.178539   -0.025176   -0.597868
   51          7             0        7.306222    0.616047    0.281821
   52          6             0        7.234406    1.993762    0.446043
   53          6             0        8.105073    2.981705    0.013075
   54          6             0        7.764571    4.299903    0.262839
   55          6             0        6.581520    4.632180    0.916689
   56          6             0        5.695163    3.652611    1.325953
   57          6             0        6.017744    2.325134    1.088848
   58          6             0        5.332572    1.086978    1.333799
   59          6             0        4.086946    0.777030    1.840412
   60          6             0        3.699855   -0.560224    1.935358
   61          6             0        2.363679   -0.923419    2.405293
   62          6             0        1.658760   -0.121879    3.303095
   63          6             0        0.426740   -0.506136    3.795364
   64          6             0       -0.146603   -1.721519    3.438271
   65          6             0       -1.423667   -2.273119    4.050028
   66          6             0       -2.501757   -2.285428    2.972528
   67          6             0       -2.757059   -1.118223    2.254958
   68          6             0       -3.810674   -1.029817    1.364912
   69          6             0       -4.649838   -2.123418    1.171767
   70          7             0       -5.794620   -2.037406    0.365760
   71          6             0       -6.821726   -1.132293    0.551175
   72          6             0       -6.898193   -0.049734    1.414944
   73          6             0       -8.069785    0.684281    1.427988
   74          6             0       -9.149174    0.346334    0.616216
   75          6             0       -9.091429   -0.751919   -0.218598
   76          6             0       -7.924242   -1.501382   -0.252721
   77          6             0       -7.540497   -2.700446   -0.943901
   78          6             0       -8.189959   -3.532399   -1.844425
   79          6             0       -7.519627   -4.641360   -2.321730
   80          6             0       -6.211551   -4.912222   -1.927827
   81          6             0       -5.544083   -4.097095   -1.034371
   82          6             0       -6.224058   -2.999311   -0.526931
   83          6             0       -4.368514   -3.311159    1.837035
   84          6             0       -3.307025   -3.388775    2.717276
   85          6             0       -1.143804   -3.679241    4.615658
   86          6             0       -0.165493   -3.625942    5.784396
   87          6             0       -0.791013   -2.844037    6.932572
   88          6             0       -1.108034   -1.428195    6.468377
   89          6             0       -1.986380   -1.429478    5.216034
   90          6             0        0.508722   -2.471005    2.461240
   91          6             0        1.732875   -2.087518    1.957201
   92          6             0        4.621286   -1.566767    1.588116
