 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0        0.394930    8.128310   -3.461905
    2          6             0       -0.722481    7.415349   -3.866084
    3          6             0       -0.939316    6.131843   -3.402796
    4          6             0       -0.039088    5.543816   -2.514377
    5          7             0       -0.259570    4.244103   -2.039415
    6          6             0        0.814933    3.369821   -1.854581
    7          6             0        0.814256    2.458209   -0.796706
    8          6             0        1.864470    1.581931   -0.626652
    9          6             0        2.961729    1.597532   -1.487442
   10          6             0        4.083325    0.673050   -1.282923
   11          6             0        3.859296   -0.660313   -0.939840
   12          6             0        4.914516   -1.518121   -0.707752
   13          6             0        6.228878   -1.061451   -0.791506
   14          6             0        7.322612   -1.971888   -0.480027
   15          7             0        7.394070   -3.214095   -0.888559
   16          6             0        8.562604   -3.701695   -0.386876
   17          6             0        9.121299   -4.996336   -0.577369
   18          6             0        8.478973   -5.955918   -1.368238
   19          6             0        9.047542   -7.189872   -1.563346
   20          6             0       10.274066   -7.479359   -0.967702
   21          6             0       10.912306   -6.546206   -0.184249
   22          6             0       10.360421   -5.275853    0.044972
   23          6             0       10.997902   -4.279567    0.889241
   24          6             0       12.191914   -4.548713    1.574587
   25          6             0       12.781470   -3.624560    2.404721
   26          6             0       12.188168   -2.380783    2.599402
   27          6             0       11.022587   -2.074440    1.941350
   28          6             0       10.417852   -2.993982    1.071950
   29          6             0        9.211176   -2.724858    0.366942
   30          7             0        8.406341   -1.611367    0.289035
   31          6             0        8.551149   -0.333586    0.868866
   32          6             0        9.594217    0.509493    0.495615
   33          6             0        9.652147    1.797229    0.986055
   34          6             0        8.662960    2.273694    1.851063
   35          7             0        8.677743    3.593470    2.296356
   36          6             0        7.467607    4.288949    2.443059
   37          6             0        7.293762    5.195249    3.488013
   38          6             0        6.100353    5.879409    3.622865
   39          6             0        5.062666    5.665892    2.729810
   40          6             0        5.229406    4.763510    1.691452
   41          6             0        6.422831    4.083789    1.541803
   42          6             0        9.894633    4.236515    2.564943
   43          6             0       10.937898    3.540537    3.175042
   44          6             0       12.136266    4.175076    3.440678
   45          6             0       12.310900    5.510016    3.112856
   46          6             0       11.275755    6.206777    2.510410
   47          6             0       10.076915    5.578191    2.232242
   48          6             0        7.640206    1.407928    2.246891
   49          6             0        7.583193    0.120646    1.758622
   50          6             0        6.458487    0.259276   -1.173919
   51          6             0        5.400147    1.109405   -1.419112
   52          6             0        2.965672    2.520789   -2.532423
   53          6             0        1.908238    3.385684   -2.722361
   54          6             0       -1.559209    3.819420   -1.744188
   55          6             0       -2.483868    4.691245   -1.167826
   56          6             0       -3.754832    4.256679   -0.854357
   57          6             0       -4.149085    2.942103   -1.102459
   58          6             0       -5.484719    2.458411   -0.733004
   59          6             0       -6.105820    2.886331    0.441019
   60          6             0       -7.333309    2.382170    0.817547
   61          6             0       -7.975082    1.422621    0.036019
   62          6             0       -9.241008    0.864884    0.488883
   63          7             0      -10.212222    1.566599    1.018529
   64          6             0      -11.200521    0.674294    1.302453
   65          6             0      -12.478418    0.939408    1.869322
   66          6             0      -12.872783    2.242114    2.195429
   67          6             0      -14.116878    2.479906    2.724317
   68          6             0      -14.988052    1.411536    2.930514
   69          6             0      -14.610117    0.126599    2.617414
   70          6             0      -13.343866   -0.158797    2.082533
   71          6             0      -12.906579   -1.508405    1.767994
   72          6             0      -13.717798   -2.623991    2.023361
   73          6             0      -13.300167   -3.906959    1.758318
   74          6             0      -12.031927   -4.134044    1.232337
   75          6             0      -11.207946   -3.069031    0.963667
   76          6             0      -11.622678   -1.751363    1.206290
   77          6             0      -10.806208   -0.614694    0.946811
   78          7             0       -9.545593   -0.474941    0.411836
   79          6             0       -8.650108   -1.457668   -0.063887
   80          6             0       -7.454623   -1.676308    0.611878
   81          6             0       -6.540997   -2.589533    0.130107
   82          6             0       -6.795987   -3.298243   -1.047094
   83          7             0       -5.864525   -4.203215   -1.546361
   84          6             0       -4.489845   -3.970321   -1.383331
   85          6             0       -3.621883   -5.030583   -1.125525
   86          6             0       -2.267163   -4.800824   -0.977292
   87          6             0       -1.758860   -3.515454   -1.071416
   88          6             0       -2.617638   -2.457912   -1.324242
   89          6             0       -3.971902   -2.679538   -1.486116
   90          6             0       -6.292494   -5.359626   -2.218366
   91          6             0       -7.400570   -6.072950   -1.762946
   92          6             0       -7.816896   -7.210461   -2.428015
   93          6             0       -7.132582   -7.659195   -3.546176
   94          6             0       -6.026491   -6.957620   -3.998142
   95          6             0       -5.608528   -5.813607   -3.345131
   96          6             0       -8.003490   -3.075383   -1.716876
   97          6             0       -8.919368   -2.165841   -1.231947
   98          6             0       -7.382631    1.027055   -1.161911
   99          6             0       -6.158309    1.539095   -1.537332
  100          6             0       -3.224979    2.081258   -1.695602
  101          6             0       -1.954168    2.508348   -2.014314
  102          6             0        1.080835    6.267939   -2.106101
  103          6             0        1.294303    7.547324   -2.582314
  104          1             0        0.563130    9.129462   -3.829502
  105          1             0       -1.427252    7.858058   -4.554986
  106          1             0       -1.806072    5.574520   -3.727330
  107          1             0       -0.016854    2.445225   -0.106776
  108          1             0        1.851728    0.894581    0.206464
  109          1             0        2.846296   -1.027876   -0.867222
  110          1             0        4.738785   -2.550699   -0.445222
  111          1             0        7.534838   -5.688361   -1.818062
  112          1             0        8.554505   -7.931177   -2.175122
  113          1             0       10.729322   -8.447074   -1.122858
  114          1             0       11.860824   -6.814254    0.253365
  115          1             0       12.669531   -5.508604    1.462407
  116          1             0       13.701193   -3.869509    2.915677
  117          1             0       12.639791   -1.661108    3.266327
  118          1             0       10.554986   -1.116200    2.103296
  119          1             0       10.345053    0.156291   -0.196586
  120          1             0       10.452972    2.452699    0.678807
  121          1             0        8.097025    5.356068    4.192153
  122          1             0        5.977616    6.577928    4.437770
  123          1             0        4.130370    6.198481    2.842651
  124          1             0        4.428075    4.590677    0.987734
  125          1             0        6.552012    3.386502    0.727308
  126          1             0       10.799740    2.503094    3.443245
  127          1             0       12.935754    3.625229    3.915651
  128          1             0       13.246905    6.003945    3.326014
  129          1             0       11.404765    7.246406    2.246786
  130          1             0        9.274581    6.121361    1.754772
  131          1             0        6.883518    1.756253    2.933146
  132          1             0        6.784327   -0.540956    2.058901
  133          1             0        7.469554    0.620228   -1.290956
  134          1             0        5.595314    2.134195   -1.699603
  135          1             0        3.793754    2.537461   -3.225827
  136          1             0        1.918559    4.078266   -3.551299
  137          1             0       -2.195114    5.711497   -0.960994
  138          1             0       -4.457000    4.951808   -0.418471
  139          1             0       -5.607067    3.599852    1.080006
  140          1             0       -7.805853    2.707922    1.732129
  141          1             0      -12.171065    3.042012    2.013144
  142          1             0      -14.423438    3.484638    2.976245
  143          1             0      -15.971069    1.593704    3.340752
  144          1             0      -15.318855   -0.667399    2.791488
  145          1             0      -14.699542   -2.486618    2.446822
  146          1             0      -13.954731   -4.740179    1.968554
  147          1             0      -11.695475   -5.142182    1.039375
  148          1             0      -10.220022   -3.245809    0.569776
  149          1             0       -7.249695   -1.129352    1.520343
  150          1             0       -5.620111   -2.760160    0.666498
  151          1             0       -4.016283   -6.032710   -1.041971
  152          1             0       -1.605736   -5.631029   -0.776896
  153          1             0       -0.700718   -3.339352   -0.950275
  154          1             0       -2.227502   -1.453889   -1.402845
  155          1             0       -4.639001   -1.855978   -1.693701
  156          1             0       -7.928235   -5.732186   -0.883998
  157          1             0       -8.676087   -7.755098   -2.064536
  158          1             0       -7.458330   -8.550570   -4.060747
  159          1             0       -5.488835   -7.298657   -4.870757
  160          1             0       -4.750205   -5.264007   -3.702873
  161          1             0       -8.213237   -3.611186   -2.630239
  162          1             0       -9.844708   -1.989724   -1.761624
  163          1             0       -7.888940    0.327727   -1.810567
  164          1             0       -5.724210    1.233545   -2.477927
  165          1             0       -3.502759    1.057204   -1.894774
  166          1             0       -1.252459    1.827429   -2.473737
  167          1             0        1.778591    5.821867   -1.412558
  168          1             0        2.165216    8.097765   -2.256952
 --------------------------------------------------------------------
     1 basis functions        1 primitive gaussians
     1 alpha electrons        1 beta electrons
 
 Harmonic frequencies (cm**-1), IR intensities (km*mol⁻¹),
 Raman scattering activities (A**4/amu), Raman depolarization ratios,
 reduced masses (AMU), force constants (mDyne/A) and normal coordinates:
                      1                      2                      3
                        a                      a                      a 
 Frequencies --    -2.4534                 1.9232                 3.4836
 Red. masses --    11.3023                11.3063                11.3402
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0887                 0.0923                 0.0322
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6    -0.02   0.02   0.03     0.01  -0.03  -0.09    -0.01  -0.05   0.05
   2   6    -0.02   0.02   0.03     0.01  -0.03  -0.09    -0.01  -0.05   0.05
   3   6    -0.02   0.02   0.02     0.01  -0.03  -0.08    -0.01  -0.05   0.05
   4   6    -0.02   0.02   0.02     0.01  -0.02  -0.08    -0.00  -0.05   0.05
   5   7    -0.03   0.02   0.01     0.01  -0.02  -0.08     0.00  -0.06   0.05
   6   6    -0.03   0.01   0.01     0.01  -0.02  -0.07     0.00  -0.05   0.04
   7   6    -0.03   0.01   0.01     0.00  -0.03  -0.07     0.01  -0.06   0.03
   8   6    -0.04   0.01   0.01     0.00  -0.03  -0.07     0.02  -0.05   0.02
   9   6    -0.04   0.00   0.01     0.01  -0.02  -0.07     0.01  -0.04   0.02
  10   6    -0.04  -0.00   0.00     0.01  -0.02  -0.06     0.02  -0.03   0.01
  11   6    -0.05  -0.00   0.01     0.01  -0.03  -0.08     0.04  -0.04   0.00
  12   6    -0.05  -0.01   0.01     0.01  -0.02  -0.08     0.05  -0.03  -0.01
  13   6    -0.05  -0.01   0.00     0.01  -0.02  -0.06     0.04  -0.01  -0.01
  14   6    -0.05  -0.02   0.00     0.01  -0.01  -0.06     0.06  -0.00  -0.02
  15   7    -0.07  -0.03   0.01     0.04  -0.00  -0.09     0.08  -0.00  -0.04
  16   6    -0.07  -0.03   0.00     0.03   0.00  -0.07     0.08   0.01  -0.04
  17   6    -0.08  -0.04   0.01     0.06   0.02  -0.09     0.10   0.02  -0.06
  18   6    -0.10  -0.04   0.03     0.10   0.03  -0.14     0.11   0.02  -0.06
  19   6    -0.12  -0.05   0.04     0.13   0.05  -0.17     0.12   0.03  -0.08
  20   6    -0.12  -0.06   0.03     0.13   0.06  -0.16     0.13   0.04  -0.09
  21   6    -0.10  -0.06   0.02     0.09   0.04  -0.11     0.12   0.04  -0.08
  22   6    -0.08  -0.05   0.01     0.05   0.02  -0.07     0.10   0.03  -0.07
  23   6    -0.06  -0.04  -0.01     0.01   0.00  -0.02     0.09   0.03  -0.06
  24   6    -0.05  -0.05  -0.03    -0.02  -0.01   0.03     0.10   0.04  -0.07
  25   6    -0.04  -0.04  -0.04    -0.06  -0.02   0.07     0.09   0.04  -0.06
  26   6    -0.03  -0.04  -0.04    -0.07  -0.03   0.07     0.08   0.03  -0.05
  27   6    -0.03  -0.04  -0.03    -0.05  -0.02   0.04     0.07   0.02  -0.04
  28   6    -0.05  -0.04  -0.02    -0.01  -0.01  -0.00     0.08   0.02  -0.05
  29   6    -0.05  -0.03  -0.01     0.00  -0.01  -0.03     0.07   0.01  -0.04
  30   7    -0.05  -0.03  -0.01    -0.01  -0.02  -0.03     0.06   0.00  -0.03
  31   6    -0.03  -0.02  -0.02    -0.03  -0.02   0.00     0.05   0.00  -0.02
  32   6    -0.03  -0.03  -0.03    -0.04  -0.01   0.04     0.04   0.01  -0.02
  33   6    -0.02  -0.03  -0.03    -0.06  -0.01   0.06     0.03   0.01  -0.02
  34   6    -0.01  -0.02  -0.03    -0.08  -0.04   0.05     0.03   0.00  -0.01
  35   7     0.01  -0.02  -0.04    -0.11  -0.05   0.07     0.02   0.00  -0.01
  36   6     0.01  -0.01  -0.03    -0.11  -0.06   0.06     0.01  -0.01  -0.00
  37   6     0.02  -0.00  -0.03    -0.14  -0.08   0.07     0.00  -0.02  -0.00
  38   6     0.03   0.00  -0.03    -0.14  -0.09   0.06    -0.00  -0.03   0.01
  39   6     0.02   0.01  -0.03    -0.13  -0.09   0.04    -0.00  -0.04   0.01
  40   6     0.01   0.01  -0.02    -0.11  -0.07   0.04    -0.00  -0.03   0.01
  41   6     0.01  -0.00  -0.03    -0.10  -0.06   0.04     0.00  -0.02   0.00
  42   6     0.01  -0.03  -0.04    -0.11  -0.03   0.09     0.01   0.01  -0.02
  43   6     0.01  -0.03  -0.04    -0.12  -0.03   0.10     0.02   0.02  -0.02
  44   6     0.01  -0.04  -0.05    -0.13  -0.02   0.13     0.01   0.03  -0.03
  45   6     0.02  -0.04  -0.06    -0.14  -0.01   0.15    -0.00   0.04  -0.03
  46   6     0.03  -0.04  -0.05    -0.13  -0.02   0.14    -0.01   0.03  -0.02
  47   6     0.02  -0.03  -0.05    -0.12  -0.03   0.11    -0.01   0.01  -0.02
  48   6    -0.01  -0.01  -0.02    -0.08  -0.06   0.01     0.04  -0.01  -0.01
  49   6    -0.02  -0.01  -0.01    -0.05  -0.05  -0.01     0.05  -0.01  -0.02
  50   6    -0.04  -0.02  -0.00     0.01  -0.01  -0.04     0.03  -0.01  -0.01
  51   6    -0.04  -0.01  -0.00     0.01  -0.01  -0.04     0.02  -0.02   0.00
  52   6    -0.03   0.01   0.01     0.01  -0.02  -0.07     0.00  -0.04   0.02
  53   6    -0.03   0.01   0.01     0.01  -0.02  -0.07    -0.00  -0.05   0.03
  54   6    -0.03   0.01   0.01     0.01  -0.01  -0.07     0.00  -0.05   0.06
  55   6    -0.03   0.01   0.01     0.01  -0.01  -0.07     0.00  -0.05   0.06
  56   6    -0.03   0.01   0.00     0.01  -0.00  -0.06     0.00  -0.05   0.05
