 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -0.257208   10.942780   -1.057980
    2          6             0       -1.118921   10.125095   -1.773398
    3          6             0       -1.126314    8.760652   -1.561120
    4          6             0       -0.267044    8.194474   -0.616652
    5          7             0       -0.268827    6.817450   -0.393188
    6          6             0        0.913779    6.145263   -0.076908
    7          6             0        0.891033    5.107228    0.862797
    8          6             0        2.016228    4.357337    1.102513
    9          6             0        3.213296    4.601823    0.414880
   10          6             0        4.367038    3.725263    0.585467
   11          6             0        5.681977    4.191206    0.464160
   12          6             0        6.750546    3.331374    0.569695
   13          6             0        6.556710    1.962249    0.792710
   14          6             0        7.722217    1.107415    0.863536
   15          7             0        8.896529    1.541117    1.267560
   16          6             0        9.732040    0.474061    1.209197
   17          6             0       11.104057    0.419666    1.584183
   18          6             0       11.762467    1.544330    2.093705
   19          6             0       13.077627    1.465045    2.479429
   20          6             0       13.751857    0.250751    2.363388
   21          6             0       13.116511   -0.860111    1.858681
   22          6             0       11.775852   -0.816951    1.444259
   23          6             0       11.087163   -1.963786    0.877429
   24          6             0       11.747053   -3.181255    0.655426
   25          6             0       11.116911   -4.261144    0.083095
   26          6             0        9.785661   -4.163112   -0.311156
   27          6             0        9.101091   -2.991215   -0.105405
   28          6             0        9.716718   -1.884979    0.500121
   29          6             0        9.052710   -0.648855    0.734905
   30          7             0        7.756820   -0.230913    0.526510
   31          6             0        6.664228   -0.987673    0.051554
   32          6             0        6.135701   -2.018368    0.826058
   33          6             0        5.049784   -2.737834    0.375120
   34          6             0        4.462955   -2.443769   -0.859711
   35          7             0        3.367308   -3.175599   -1.311281
   36          6             0        2.347356   -2.554971   -2.045609
   37          6             0        1.705820   -3.238832   -3.078121
   38          6             0        0.686308   -2.632458   -3.787154
   39          6             0        0.296909   -1.336590   -3.488175
   40          6             0        0.939000   -0.649488   -2.471151
   41          6             0        1.952899   -1.250703   -1.751187
   42          6             0        3.279316   -4.548423   -1.029102
   43          6             0        4.415245   -5.355467   -1.081688
   44          6             0        4.321067   -6.707055   -0.808994
   45          6             0        3.097849   -7.274981   -0.490625
   46          6             0        1.965827   -6.477350   -0.441715
   47          6             0        2.051941   -5.123533   -0.704050
   48          6             0        5.001055   -1.408670   -1.629310
   49          6             0        6.087936   -0.688333   -1.178813
   50          6             0        5.248900    1.500612    0.963926
   51          6             0        4.183226    2.364843    0.857351
   52          6             0        3.242448    5.683794   -0.474747
   53          6             0        2.120704    6.443649   -0.718184
   54          6             0       -1.429386    6.066222   -0.501325
   55          6             0       -2.683683    6.557058   -0.093101
   56          6             0       -3.793097    5.758586   -0.123919
   57          6             0       -3.749419    4.409659   -0.574126
   58          6             0       -4.874310    3.537039   -0.518288
   59          6             0       -6.104428    3.893584    0.110481
   60          6             0       -7.117817    3.001925    0.277278
   61          6             0       -6.996963    1.648344   -0.142665
   62          6             0       -8.029189    0.736224    0.164364
   63          7             0       -9.278586    1.106213    0.454419
   64          6             0       -9.974431   -0.024665    0.633805
   65          6             0      -11.365504   -0.153305    0.915799
   66          6             0      -12.189177    0.973337    1.000832
   67          6             0      -13.535460    0.836879    1.243919
   68          6             0      -14.073045   -0.438443    1.397933
   69          6             0      -13.270641   -1.555171    1.321499
   70          6             0      -11.890585   -1.456124    1.087050
   71          6             0      -11.014117   -2.612274    1.030028
   72          6             0      -11.486547   -3.905617    1.284101
   73          6             0      -10.661540   -5.007202    1.259681
   74          6             0       -9.302936   -4.855090    0.986536
   75          6             0       -8.797325   -3.607182    0.729479
   76          6             0       -9.623079   -2.466623    0.734030
   77          6             0       -9.144571   -1.158017    0.493357
   78          7             0       -7.903171   -0.659910    0.181615
   79          6             0       -6.669758   -1.334050    0.097933
   80          6             0       -5.703464   -1.110350    1.075863
   81          6             0       -4.465365   -1.706956    0.981847
   82          6             0       -4.150675   -2.529856   -0.103959
   83          7             0       -2.888070   -3.100748   -0.219112
   84          6             0       -1.757602   -2.449270    0.298333
   85          6             0       -0.756505   -3.185589    0.930401
   86          6             0        0.357720   -2.549717    1.442948
   87          6             0        0.487781   -1.174565    1.342381
   88          6             0       -0.503767   -0.437762    0.715101
   89          6             0       -1.615928   -1.066666    0.189528
   90          6             0       -2.723009   -4.352775   -0.833784
   91          6             0       -3.628813   -5.386626   -0.600614
