 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -8.406671   -6.377628    0.741702
    2          6             0       -7.697418   -5.298444   -0.020214
    3          6             0       -6.955994   -5.615143   -1.153791
    4          6             0       -6.296167   -4.621579   -1.854180
    5          6             0       -6.364527   -3.305820   -1.440696
    6          6             0       -7.089367   -2.972360   -0.297373
    7          7             0       -7.146348   -1.649858    0.152704
    8          6             0       -8.327531   -1.146787    0.707943
    9          6             0       -8.287708   -0.259699    1.782598
   10          6             0       -9.462393    0.250992    2.298516
   11          6             0      -10.684648   -0.121771    1.769285
   12          6             0      -10.744039   -1.018191    0.707194
   13          6             0      -12.070686   -1.422530    0.137163
   14          6             0       -9.564768   -1.518337    0.182529
   15          6             0       -6.022411   -0.823863    0.040500
   16          6             0       -6.184357    0.537569   -0.181679
   17          6             0       -5.069785    1.370648   -0.244429
   18          6             0       -3.766619    0.837275   -0.189746
   19          6             0       -3.630539   -0.554970   -0.010765
   20          6             0       -4.747889   -1.367312    0.153666
   21          7             0       -2.370547   -1.115682    0.024688
   22          6             0       -2.283146   -2.536249    0.061730
   23          6             0       -2.517950   -3.269360   -1.094347
   24          6             0       -2.428705   -4.649177   -1.066838
   25          6             0       -2.098232   -5.301529    0.108679
   26          6             0       -1.866090   -4.571948    1.262627
   27          6             0       -1.962864   -3.192843    1.244218
   28          6             0       -1.199183   -0.380011    0.050863
   29          6             0        0.009810   -1.061321    0.137164
   30          6             0        1.221743   -0.393188    0.268298
   31          6             0        1.246807    1.021848    0.331902
   32          6             0        0.025685    1.663178    0.136664
   33          6             0       -1.205143    1.034150   -0.037554
   34          5             0       -2.550071    1.737427   -0.311121
   35          6             0       -2.870221    3.203982   -0.675493
   36          6             0       -1.928163    4.169144   -1.056174
   37          6             0       -2.258188    5.483134   -1.288241
   38          6             0       -3.577724    5.909520   -1.136390
   39          6             0       -3.934299    7.350479   -1.342994
   40          6             0       -4.539953    4.977314   -0.813284
   41          6             0       -4.217663    3.627025   -0.618969
   42          7             0       -5.243934    2.732451   -0.373221
   43          6             0       -6.577813    3.216652   -0.239108
   44          6             0       -7.129606    3.352429    1.027862
   45          6             0       -8.439743    3.774954    1.157947
   46          6             0       -9.193858    4.064983    0.034836
   47          6             0       -8.650282    3.940092   -1.238066
   48          6             0       -9.471439    4.231902   -2.456975
   49          6             0       -7.336536    3.509725   -1.363687
   50          5             0        2.610550    1.716144    0.522444
   51          6             0        2.962124    3.192078    0.811510
   52          6             0        2.046772    4.180181    1.198090
   53          6             0        2.408981    5.487143    1.422251
   54          6             0        3.739691    5.878558    1.276274
   55          6             0        4.136889    7.305644    1.503779
   56          6             0        4.675647    4.924240    0.940522
   57          6             0        4.315457    3.587500    0.720412
   58          7             0        5.317249    2.675559    0.437142
   59          6             0        6.663792    3.139308    0.364712
   60          6             0        7.492823    3.040319    1.475676
   61          6             0        8.806861    3.458330    1.382860
   62          6             0        9.290653    3.980141    0.195335
   63          6             0        8.468786    4.092702   -0.918749
   64          6             0        8.990404    4.641116   -2.211904
   65          6             0        7.151520    3.662200   -0.823206
